ID;Brand;Model;Width;Profile;Rim;Category;Price;Stock;Tag;Description;SpeedRating;LoadIndex;Image
257;Linglong;SPORT MASTER E XL - EV;255;45;20;autos;236400;26;Destacado;Neumático Linglong SPORT MASTER E XL - EV de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;V;105;https://www.sunset.com.py/img/pattern/linglong/132940/linglong_sport-master-e_01_s.jpg
258;Xbri;275/30ZR19  SPORT+ XL;275;30;19;autos;245200;17;;Neumático Xbri 275/30ZR19  SPORT+ XL de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;W;96;https://www.sunset.com.py/img/pattern/xbri/51602/xbri_sport+_01_s.jpg
259;Linglong;245/45RF19  AR200 - RUNFLAT;205;55;16;autos;227200;10;;Neumático Linglong 245/45RF19  AR200 - RUNFLAT de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;W;98;https://www.sunset.com.py/img/pattern/linglong/88500/linglong_ar200_01_s.jpg
260;Xbri;275/40ZR19  SPORT+ 2 XL;275;40;19;autos;262400;12;;Neumático Xbri 275/40ZR19  SPORT+ 2 XL de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;W;105;https://www.sunset.com.py/img/pattern/xbri/56420/xbri_sport+-2_01_s.jpg
261;Crosswind;H/T SPARE;245;70;17;camionetas;107600;5;Premium;Neumático Crosswind H/T SPARE de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;T;110;https://images.unsplash.com/photo-1578844251758-2f71da64c96f?auto=format&fit=crop&q=80&w=500
262;Linglong;GREEN-MAX HP XL DOT;225;70;17;camionetas;107600;8;;Neumático Linglong GREEN-MAX HP XL DOT de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;V (Hasta 240 km/h);91 (Hasta 615 kg);https://images.unsplash.com/photo-1578844251758-2f71da64c96f?auto=format&fit=crop&q=80&w=500
263;Atlas;PRIVA C/S XL;215;60;17;camionetas;135600;25;;Neumático Atlas PRIVA C/S XL de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;H;100;https://www.sunset.com.py/img/pattern/atlas/122120/atlas_priva-cs_01_s.jpg
264;Linglong;SPORT MASTER E XL - EV;235;45;21;camionetas;154000;21;;Neumático Linglong SPORT MASTER E XL - EV de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;V;101;https://www.sunset.com.py/img/pattern/linglong/132940/linglong_sport-master-e_01_s.jpg
265;Linglong;GRIP MASTER C/S;215;60;17;camionetas;159600;25;;Neumático Linglong GRIP MASTER C/S de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;H;96;https://www.sunset.com.py/img/pattern/linglong/118109/linglong_grip-master-cs_01_s.jpg
266;Sunset;VENTTURA A/T B1;245;70;16;camionetas;164400;12;;Neumático Sunset VENTTURA A/T B1 de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;T;107;https://www.sunset.com.py/img/pattern/sunset/56881/sunset_venttura-at-b1_01_s.jpg
267;Xbri;FORZA HT;225;75;16;camionetas;164400;21;;Neumático Xbri FORZA HT de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;T;104;https://www.sunset.com.py/img/pattern/xbri/58440/xbri_forza-ht-2_01_s.jpg
268;Linglong;CROSSWIND H/T XL;235;75;15;camionetas;164400;16;;Neumático Linglong CROSSWIND H/T XL de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;T;109;https://www.sunset.com.py/img/pattern/linglong/45206/linglong_crosswind-ht_01_s.jpg
269;Sunset;VENTTURA A/T B1 XL;235;75;15;camionetas;164400;23;Destacado;Neumático Sunset VENTTURA A/T B1 XL de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;S;109;https://www.sunset.com.py/img/pattern/sunset/56881/sunset_venttura-at-b1_01_s.jpg
270;Sunset;TIRES   ALL-TERRAIN T/A XL;235;75;15;camionetas;164400;11;;Neumático Sunset TIRES   ALL-TERRAIN T/A XL de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;T;109;https://www.sunset.com.py/img/pattern/sunset-tires/91301/sunset-tires_all-terrain-ta_01_s.jpg
271;Sunset;ENZO G1;235;60;16;camionetas;164400;19;;Neumático Sunset ENZO G1 de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;H;100;https://www.sunset.com.py/img/pattern/sunset/128907/sunset_enzo-g1_01_s.jpg
272;Sunset;VENTTURA H/T B1;215;70;16;camionetas;164400;19;;Neumático Sunset VENTTURA H/T B1 de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;H;100;https://www.sunset.com.py/img/pattern/sunset/56882/sunset_venttura-ht-b1_01_s.jpg
273;Linglong;COMFORT MASTER;225;60;17;camionetas;169200;4;Oferta;Neumático Linglong COMFORT MASTER de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;V;99;https://www.sunset.com.py/img/pattern/linglong/108902/linglong_comfort-master_01_s.jpg
274;Sunset;TIRES   ALL-TERRAIN T/A WL;215;70;16;camionetas;171600;4;;Neumático Sunset TIRES   ALL-TERRAIN T/A WL de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;T;100;https://www.sunset.com.py/img/pattern/sunset-tires/91301/sunset-tires_all-terrain-ta_01_s.jpg
275;Xbri;FORZA H/T C1 WL;215;70;16;camionetas;171600;9;;Neumático Xbri FORZA H/T C1 WL de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;H;100;https://www.sunset.com.py/img/pattern/xbri/143762/xbri_forza-ht-c1_01_s.jpg
276;Linglong;SPORT MASTER C/S XL;225;50;18;camionetas;171600;27;Premium;Neumático Linglong SPORT MASTER C/S XL de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;W;99;https://www.sunset.com.py/img/pattern/linglong/151729/linglong_sport-master-cs_01_s.jpg
277;Xbri;FORZA A/T C1 WL;215;70;16;camionetas;171600;26;Destacado;Neumático Xbri FORZA A/T C1 WL de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;H;100;https://www.sunset.com.py/img/pattern/xbri/143761/xbri_forza-at-c1_01_s.jpg
278;Xbri;FORZA H/T F1;215;60;17;camionetas;171600;7;;Neumático Xbri FORZA H/T F1 de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;H;96;https://www.sunset.com.py/img/pattern/xbri/124522/xbri_forza-ht-f1_01_s.jpg
279;Xbri;FASTWAY W2;235;60;16;camionetas;171600;24;;Neumático Xbri FASTWAY W2 de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;H;100;https://www.sunset.com.py/img/pattern/xbri/139727/xbri_fastway-w2_01_s.jpg
280;Xbri;FORZA H/T W1;225;65;17;camionetas;173200;21;;Neumático Xbri FORZA H/T W1 de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;H;102;https://www.sunset.com.py/img/pattern/xbri/139723/xbri_forza-ht-w1_01_s.jpg
281;Sunset;LT  115/ VENTTURA A/T B1;215;85;16;camionetas;176400;14;;Neumático Sunset LT  115/ VENTTURA A/T B1 de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;R;112;https://www.sunset.com.py/img/pattern/sunset/56881/sunset_venttura-at-b1_01_s.jpg
282;Sunset;VENTTURA A/T B1;245;65;17;camionetas;179600;5;;Neumático Sunset VENTTURA A/T B1 de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;T;107;https://www.sunset.com.py/img/pattern/sunset/56881/sunset_venttura-at-b1_01_s.jpg
283;Xbri;225/50ZR18  SPORT PLUS F1;225;50;18;camionetas;179600;10;;Neumático Xbri 225/50ZR18  SPORT PLUS F1 de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;W;95;https://www.sunset.com.py/img/pattern/xbri/124521/xbri_sport-plus-f1_01_s.jpg
284;Linglong;CROSSWIND ECOTOURING;235;75;15;camionetas;181200;27;;Neumático Linglong CROSSWIND ECOTOURING de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;S;105;https://www.sunset.com.py/img/pattern/linglong/31424/linglong_crosswind-ecotouring_01_s.jpg
285;Linglong;CROSSWIND ECOTOURING;225;75;15;camionetas;181200;12;Oferta;Neumático Linglong CROSSWIND ECOTOURING de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;S;102;https://www.sunset.com.py/img/pattern/linglong/31424/linglong_crosswind-ecotouring_01_s.jpg
286;Sunset;VENTTURA H/T B1 XL;235;75;15;camionetas;181200;13;;Neumático Sunset VENTTURA H/T B1 XL de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;H;109;https://www.sunset.com.py/img/pattern/sunset/56882/sunset_venttura-ht-b1_01_s.jpg
287;Sunset;VENTTURA A/T B1;265;65;17;camionetas;183600;27;;Neumático Sunset VENTTURA A/T B1 de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;T;112;https://www.sunset.com.py/img/pattern/sunset/56881/sunset_venttura-at-b1_01_s.jpg
288;Sunset;VENTTURA A/T G1;265;65;17;camionetas;183600;22;;Neumático Sunset VENTTURA A/T G1 de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;T;112;https://www.sunset.com.py/img/pattern/sunset/128909/sunset_venttura-at-g1_01_s.jpg
289;Sunset;VENTTURA H/T G1;225;60;18;camionetas;183600;14;;Neumático Sunset VENTTURA H/T G1 de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;H;100;https://www.sunset.com.py/img/pattern/sunset/130900/sunset_venttura-ht-g1_01_s.jpg
290;Sunset;VENTTURA H/T G1;265;65;17;camionetas;183600;12;;Neumático Sunset VENTTURA H/T G1 de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;H;112;https://www.sunset.com.py/img/pattern/sunset/130900/sunset_venttura-ht-g1_01_s.jpg
291;Xbri;FORZA HT;215;75;15;camionetas;183600;5;Premium;Neumático Xbri FORZA HT de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;H;100;https://www.sunset.com.py/img/pattern/xbri/58440/xbri_forza-ht-2_01_s.jpg
292;Xbri;FORZA A/T XL;235;75;15;camionetas;183600;5;;Neumático Xbri FORZA A/T XL de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;S;109;https://www.sunset.com.py/img/pattern/xbri/54422/xbri_forza-at_01_s.jpg
293;Xbri;ECOLOGY C1;225;65;17;camionetas;183600;7;Destacado;Neumático Xbri ECOLOGY C1 de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;H;102;https://www.sunset.com.py/img/pattern/xbri/143755/xbri_ecology-c1_01_s.jpg
294;Xbri;FORZA H/T C1 WL;215;55;18;camionetas;186800;14;;Neumático Xbri FORZA H/T C1 WL de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;H;95;https://www.sunset.com.py/img/pattern/xbri/143762/xbri_forza-ht-c1_01_s.jpg
295;Sunset;VENTTURA A/T B1;265;70;16;camionetas;187600;6;;Neumático Sunset VENTTURA A/T B1 de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;T;112;https://www.sunset.com.py/img/pattern/sunset/56881/sunset_venttura-at-b1_01_s.jpg
296;Linglong;CROSSWIND A/T100 XL;235;75;15;camionetas;188400;6;;Neumático Linglong CROSSWIND A/T100 XL de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;T;109;https://www.sunset.com.py/img/pattern/linglong/88502/linglong_crosswind-at100_01_s.jpg
297;Xbri;FASTWAY E1;235;60;16;camionetas;188400;19;Oferta;Neumático Xbri FASTWAY E1 de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;H;100;https://www.sunset.com.py/img/pattern/xbri/108901/xbri_fastway-e1_01_s.jpg
298;Xbri;FORZA HT;235;75;15;camionetas;188400;25;;Neumático Xbri FORZA HT de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;H;105;https://www.sunset.com.py/img/pattern/xbri/58440/xbri_forza-ht-2_01_s.jpg
299;Xbri;FORZA H/T C1 XL WL;235;75;15;camionetas;188400;20;;Neumático Xbri FORZA H/T C1 XL WL de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;T;109;https://www.sunset.com.py/img/pattern/xbri/143762/xbri_forza-ht-c1_01_s.jpg
300;Xbri;FORZA A/T C1 XL WL;235;75;15;camionetas;188400;7;;Neumático Xbri FORZA A/T C1 XL WL de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;T;109;https://www.sunset.com.py/img/pattern/xbri/143761/xbri_forza-at-c1_01_s.jpg
301;Sunset;VENTTURA HP B1 XL;275;45;20;camionetas;188400;27;Destacado;Neumático Sunset VENTTURA HP B1 XL de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;V;110;https://www.sunset.com.py/img/pattern/sunset/56884/sunset_venttura-hp-b1_01_s.jpg
302;Xbri;SPORTLINE C2;225;60;18;camionetas;188400;20;;Neumático Xbri SPORTLINE C2 de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;H;100;https://www.sunset.com.py/img/pattern/xbri/143757/xbri_sportline-c2_01_s.jpg
303;Xbri;FORZA H/T F1;225;60;18;camionetas;188400;24;;Neumático Xbri FORZA H/T F1 de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;V;100;https://www.sunset.com.py/img/pattern/xbri/124522/xbri_forza-ht-f1_01_s.jpg
304;Linglong;CROSSWIND HP010;225;55;18;camionetas;188400;5;;Neumático Linglong CROSSWIND HP010 de gran desempeño comercial, importado por APR Neumáticos. Diseñado bajo estándares premium para ofrecer el máximo confort de rodamiento y tracción segura en todo momento.;H;98;https://www.sunset.com.py/img/pattern/linglong/31420/linglong_crosswind-hp010_01_s.jpg
